starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 07 16:43:38 2021	1633596218	1	201	202	201
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	202
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	200
Thu Oct 07 16:43:39 2021	1633596219	0	202	202	202
Thu Oct 07 16:43:39 2021	1633596219	0	202	202	201
Thu Oct 07 16:43:39 2021	1633596219	0	202	202	202
Thu Oct 07 16:43:40 2021	1633596220	0	202	202	202
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	202
Thu Oct 07 16:43:40 2021	1633596220	0	202	202	202
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	202
Thu Oct 07 16:43:40 2021	1633596220	0	202	202	202
Thu Oct 07 16:43:39 2021	1633596219	0	203	203	201
Thu Oct 07 16:43:38 2021	1633596218	0	203	203	202
Thu Oct 07 16:43:39 2021	1633596219	0	203	203	203
Thu Oct 07 16:43:38 2021	1633596218	0	203	203	203
Thu Oct 07 16:43:39 2021	1633596219	0	203	203	203
Thu Oct 07 16:43:40 2021	1633596220	0	203	203	203
Thu Oct 07 16:43:38 2021	1633596218	0	204	204	202
Thu Oct 07 16:43:39 2021	1633596219	0	204	204	203
Thu Oct 07 16:43:41 2021	1633596221	0	204	204	204
Thu Oct 07 16:43:40 2021	1633596220	0	204	204	204
Thu Oct 07 16:43:40 2021	1633596220	0	204	204	204
Thu Oct 07 16:43:39 2021	1633596219	0	204	204	203
Thu Oct 07 16:43:38 2021	1633596218	0	204	204	204
Thu Oct 07 16:43:38 2021	1633596218	0	204	204	203
Thu Oct 07 16:43:39 2021	1633596219	0	204	204	204
Thu Oct 07 16:43:39 2021	1633596219	0	205	205	204
Thu Oct 07 16:43:39 2021	1633596219	0	205	205	205
Thu Oct 07 16:43:38 2021	1633596218	0	205	205	205
Thu Oct 07 16:43:39 2021	1633596219	0	205	205	205
Thu Oct 07 16:43:41 2021	1633596221	0	205	205	205
Thu Oct 07 16:43:40 2021	1633596220	0	205	205	205
Thu Oct 07 16:43:40 2021	1633596220	0	205	205	205
Thu Oct 07 16:43:38 2021	1633596218	0	206	206	205
Thu Oct 07 16:43:38 2021	1633596218	0	206	206	204
Thu Oct 07 16:43:40 2021	1633596220	0	205	206	205
Thu Oct 07 16:43:40 2021	1633596220	0	206	206	205
Thu Oct 07 16:43:39 2021	1633596219	0	206	206	205
Thu Oct 07 16:43:40 2021	1633596220	0	206	206	205
Thu Oct 07 16:43:40 2021	1633596220	0	206	206	205
Thu Oct 07 16:43:39 2021	1633596219	0	206	206	205
Thu Oct 07 16:43:38 2021	1633596218	0	206	206	193
Thu Oct 07 16:43:41 2021	1633596221	0	206	206	206
Thu Oct 07 16:43:40 2021	1633596220	0	207	207	206
Thu Oct 07 16:43:38 2021	1633596218	0	207	207	206
Thu Oct 07 16:43:38 2021	1633596218	0	207	207	207
Thu Oct 07 16:43:39 2021	1633596219	0	207	207	207
Thu Oct 07 16:43:39 2021	1633596219	0	207	207	207
Thu Oct 07 16:43:41 2021	1633596221	0	207	207	207
Thu Oct 07 16:43:39 2021	1633596219	0	207	207	205
Thu Oct 07 16:43:40 2021	1633596220	0	207	207	207
Thu Oct 07 16:43:40 2021	1633596220	0	208	208	208
Thu Oct 07 16:43:39 2021	1633596219	0	208	208	208
Thu Oct 07 16:43:39 2021	1633596219	0	208	208	208
Thu Oct 07 16:43:40 2021	1633596220	0	208	208	208
Thu Oct 07 16:43:40 2021	1633596220	0	208	208	208
Thu Oct 07 16:43:39 2021	1633596219	0	209	209	208
Thu Oct 07 16:43:40 2021	1633596220	0	209	209	208
Thu Oct 07 16:43:38 2021	1633596218	0	209	209	208
Thu Oct 07 16:43:38 2021	1633596218	0	209	209	209
Thu Oct 07 16:43:38 2021	1633596218	1	208	209	208
Thu Oct 07 16:43:38 2021	1633596218	0	209	209	209
Thu Oct 07 16:43:40 2021	1633596220	0	209	209	209
Thu Oct 07 16:43:38 2021	1633596218	0	209	209	201
Thu Oct 07 16:43:40 2021	1633596220	0	209	209	209
Thu Oct 07 16:43:38 2021	1633596218	0	210	210	209
Thu Oct 07 16:43:40 2021	1633596220	0	210	210	209
Thu Oct 07 16:43:38 2021	1633596218	0	210	210	209
Thu Oct 07 16:43:38 2021	1633596218	0	210	210	210
Thu Oct 07 16:43:39 2021	1633596219	0	210	210	210
Thu Oct 07 16:43:38 2021	1633596218	1	209	210	209
Thu Oct 07 16:43:40 2021	1633596220	0	210	210	210
Thu Oct 07 16:43:40 2021	1633596220	0	210	210	208
Thu Oct 07 16:43:38 2021	1633596218	0	210	210	210
Thu Oct 07 16:43:39 2021	1633596219	0	210	211	210
Thu Oct 07 16:43:40 2021	1633596220	0	211	211	211
Thu Oct 07 16:43:38 2021	1633596218	0	211	211	211
Thu Oct 07 16:43:40 2021	1633596220	0	211	211	211
Thu Oct 07 16:43:38 2021	1633596218	0	211	211	211
Thu Oct 07 16:43:38 2021	1633596218	0	211	212	211
Thu Oct 07 16:43:40 2021	1633596220	0	212	212	211
Thu Oct 07 16:43:40 2021	1633596220	0	212	212	211
Thu Oct 07 16:43:39 2021	1633596219	0	212	212	211
Thu Oct 07 16:43:40 2021	1633596220	0	212	212	209
Thu Oct 07 16:43:38 2021	1633596218	0	212	212	212
Thu Oct 07 16:43:38 2021	1633596218	1	211	212	211
Thu Oct 07 16:43:38 2021	1633596218	0	212	212	212
Thu Oct 07 16:43:38 2021	1633596218	0	212	212	212
Thu Oct 07 16:43:40 2021	1633596220	0	212	212	212
Thu Oct 07 16:43:39 2021	1633596219	0	212	212	212
Thu Oct 07 16:43:40 2021	1633596220	0	213	213	211
Thu Oct 07 16:43:38 2021	1633596218	0	213	213	212
Thu Oct 07 16:43:38 2021	1633596218	0	213	213	212
Thu Oct 07 16:43:38 2021	1633596218	0	213	213	213
Thu Oct 07 16:43:38 2021	1633596218	1	213	213	212
Thu Oct 07 16:43:38 2021	1633596218	0	213	213	213
Thu Oct 07 16:43:40 2021	1633596220	0	214	214	213
Thu Oct 07 16:43:38 2021	1633596218	0	213	214	213
Thu Oct 07 16:43:39 2021	1633596219	0	214	214	213
Thu Oct 07 16:43:39 2021	1633596219	0	214	214	213
Thu Oct 07 16:43:39 2021	1633596219	0	214	214	213
Thu Oct 07 16:43:38 2021	1633596218	0	214	214	213
Thu Oct 07 16:43:39 2021	1633596219	0	214	214	214
Thu Oct 07 16:43:40 2021	1633596220	0	214	214	214
Thu Oct 07 16:43:40 2021	1633596220	0	214	214	214
Thu Oct 07 16:43:40 2021	1633596220	0	214	215	214
Thu Oct 07 16:43:40 2021	1633596220	0	215	215	214
Thu Oct 07 16:43:38 2021	1633596218	1	214	215	214
Thu Oct 07 16:43:40 2021	1633596220	0	215	215	214
Thu Oct 07 16:43:39 2021	1633596219	0	215	215	215
Thu Oct 07 16:43:40 2021	1633596220	0	215	215	214
Thu Oct 07 16:43:39 2021	1633596219	0	215	215	215
Thu Oct 07 16:43:38 2021	1633596218	1	215	215	214
Thu Oct 07 16:43:38 2021	1633596218	0	216	216	216
Thu Oct 07 16:43:38 2021	1633596218	0	216	216	216
Thu Oct 07 16:43:39 2021	1633596219	0	216	216	216
Thu Oct 07 16:43:38 2021	1633596218	0	216	216	216
Thu Oct 07 16:43:38 2021	1633596218	0	216	216	216
Thu Oct 07 16:43:38 2021	1633596218	0	217	217	216
Thu Oct 07 16:43:40 2021	1633596220	0	217	217	217
Thu Oct 07 16:43:40 2021	1633596220	0	217	217	217
Thu Oct 07 16:43:39 2021	1633596219	0	217	217	217
Thu Oct 07 16:43:38 2021	1633596218	0	217	217	217
Thu Oct 07 16:43:40 2021	1633596220	0	217	218	217
Thu Oct 07 16:43:40 2021	1633596220	0	218	218	217
Thu Oct 07 16:43:39 2021	1633596219	0	218	218	218
Thu Oct 07 16:43:40 2021	1633596220	0	219	219	218
Thu Oct 07 16:43:38 2021	1633596218	1	218	219	217
Thu Oct 07 16:43:38 2021	1633596218	0	219	219	218
Thu Oct 07 16:43:38 2021	1633596218	0	219	219	219
Thu Oct 07 16:43:39 2021	1633596219	0	219	219	219
Thu Oct 07 16:43:40 2021	1633596220	0	220	220	219
Thu Oct 07 16:43:40 2021	1633596220	0	220	220	220
Thu Oct 07 16:43:38 2021	1633596218	0	220	220	220
Thu Oct 07 16:43:40 2021	1633596220	0	221	221	221
Thu Oct 07 16:43:40 2021	1633596220	0	221	221	221
Thu Oct 07 16:43:38 2021	1633596218	0	221	221	221
Thu Oct 07 16:43:39 2021	1633596219	0	221	221	221
Thu Oct 07 16:43:38 2021	1633596218	0	222	222	220
Thu Oct 07 16:43:38 2021	1633596218	0	222	222	222
Thu Oct 07 16:43:38 2021	1633596218	0	222	222	222
Thu Oct 07 16:43:39 2021	1633596219	0	222	222	221
Thu Oct 07 16:43:40 2021	1633596220	0	222	222	222
Thu Oct 07 16:43:40 2021	1633596220	0	222	222	221
Thu Oct 07 16:43:40 2021	1633596220	0	223	223	221
Thu Oct 07 16:43:38 2021	1633596218	1	222	223	222
Thu Oct 07 16:43:38 2021	1633596218	1	222	223	221
Thu Oct 07 16:43:40 2021	1633596220	0	223	223	223
Thu Oct 07 16:43:38 2021	1633596218	0	223	223	214
Thu Oct 07 16:43:39 2021	1633596219	0	224	224	223
Thu Oct 07 16:43:39 2021	1633596219	0	225	225	225
Thu Oct 07 16:43:39 2021	1633596219	0	225	225	225
Thu Oct 07 16:43:40 2021	1633596220	0	225	225	225
Thu Oct 07 16:43:38 2021	1633596218	0	226	226	225
Thu Oct 07 16:43:39 2021	1633596219	0	226	226	225
Thu Oct 07 16:43:40 2021	1633596220	0	226	226	224
Thu Oct 07 16:43:41 2021	1633596221	0	226	226	225
Thu Oct 07 16:43:38 2021	1633596218	0	226	226	226
Thu Oct 07 16:43:41 2021	1633596221	0	227	227	226
Thu Oct 07 16:43:38 2021	1633596218	0	227	227	225
Thu Oct 07 16:43:40 2021	1633596220	0	228	228	228
Thu Oct 07 16:43:41 2021	1633596221	0	228	228	227
Thu Oct 07 16:43:39 2021	1633596219	0	228	228	228
Thu Oct 07 16:43:38 2021	1633596218	0	228	228	228
Thu Oct 07 16:43:38 2021	1633596218	0	228	228	228
Thu Oct 07 16:43:39 2021	1633596219	0	228	229	228
Thu Oct 07 16:43:38 2021	1633596218	0	229	229	228
Thu Oct 07 16:43:39 2021	1633596219	0	229	229	229
Thu Oct 07 16:43:38 2021	1633596218	0	229	230	229
Thu Oct 07 16:43:39 2021	1633596219	0	230	230	229
Thu Oct 07 16:43:39 2021	1633596219	0	230	230	230
Thu Oct 07 16:43:38 2021	1633596218	0	231	231	231
Thu Oct 07 16:43:38 2021	1633596218	0	232	232	232
Thu Oct 07 16:43:38 2021	1633596218	0	232	232	232
Thu Oct 07 16:43:40 2021	1633596220	0	233	233	233
Thu Oct 07 16:43:38 2021	1633596218	0	234	234	233
Thu Oct 07 16:43:40 2021	1633596220	0	235	235	234
Thu Oct 07 16:43:38 2021	1633596218	0	235	235	235
Thu Oct 07 16:43:40 2021	1633596220	0	236	236	236
Thu Oct 07 16:43:38 2021	1633596218	0	238	238	236
Thu Oct 07 16:43:38 2021	1633596218	1	238	239	238
Thu Oct 07 16:43:38 2021	1633596218	0	241	241	241
Thu Oct 07 16:43:38 2021	1633596218	0	241	241	240
Thu Oct 07 16:43:39 2021	1633596219	0	242	242	242
Thu Oct 07 16:43:39 2021	1633596219	0	242	242	240
Thu Oct 07 16:43:38 2021	1633596218	1	242	243	241
Thu Oct 07 16:43:41 2021	1633596221	0	243	243	243
Thu Oct 07 16:43:40 2021	1633596220	0	244	244	242
Thu Oct 07 16:43:40 2021	1633596220	0	244	244	244
Thu Oct 07 16:43:38 2021	1633596218	0	244	244	244
Thu Oct 07 16:43:38 2021	1633596218	0	246	246	245
Thu Oct 07 16:43:40 2021	1633596220	0	246	246	246
Thu Oct 07 16:43:38 2021	1633596218	0	247	247	245
Thu Oct 07 16:43:38 2021	1633596218	0	252	252	252
Thu Oct 07 16:43:39 2021	1633596219	0	253	253	252
Thu Oct 07 16:43:38 2021	1633596218	0	254	254	254
Thu Oct 07 16:43:38 2021	1633596218	0	259	259	259
Thu Oct 07 16:43:40 2021	1633596220	0	259	259	259
Thu Oct 07 16:43:40 2021	1633596220	0	263	263	262
Thu Oct 07 16:43:39 2021	1633596219	0	277	277	277
Thu Oct 07 16:43:38 2021	1633596218	0	291	291	291
Thu Oct 07 16:43:38 2021	1633596218	0	399	399	181
