starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 07 16:50:03 2021	1633596603	0	193	193	193
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	193
Thu Oct 07 16:50:03 2021	1633596603	0	193	193	192
Thu Oct 07 16:50:01 2021	1633596601	0	193	193	193
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	193
Thu Oct 07 16:50:01 2021	1633596601	0	193	193	193
Thu Oct 07 16:50:03 2021	1633596603	0	193	193	192
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	193
Thu Oct 07 16:50:01 2021	1633596601	0	193	193	193
Thu Oct 07 16:50:00 2021	1633596600	0	193	193	193
Thu Oct 07 16:50:03 2021	1633596603	0	193	193	193
Thu Oct 07 16:50:01 2021	1633596601	0	193	193	193
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	193
Thu Oct 07 16:50:00 2021	1633596600	0	193	193	193
Thu Oct 07 16:50:03 2021	1633596603	0	193	193	193
Thu Oct 07 16:50:00 2021	1633596600	0	194	194	193
Thu Oct 07 16:50:00 2021	1633596600	0	194	194	193
Thu Oct 07 16:50:02 2021	1633596602	0	194	194	193
Thu Oct 07 16:50:03 2021	1633596603	0	194	194	194
Thu Oct 07 16:50:03 2021	1633596603	0	194	194	193
Thu Oct 07 16:50:02 2021	1633596602	0	194	194	194
Thu Oct 07 16:50:02 2021	1633596602	0	194	194	194
Thu Oct 07 16:50:02 2021	1633596602	0	194	194	194
Thu Oct 07 16:50:02 2021	1633596602	0	194	194	194
Thu Oct 07 16:50:02 2021	1633596602	0	195	195	192
Thu Oct 07 16:50:00 2021	1633596600	0	195	195	195
Thu Oct 07 16:50:03 2021	1633596603	0	195	195	195
Thu Oct 07 16:50:02 2021	1633596602	0	195	195	195
Thu Oct 07 16:50:02 2021	1633596602	0	195	195	195
Thu Oct 07 16:50:01 2021	1633596601	0	195	195	195
Thu Oct 07 16:50:03 2021	1633596603	0	196	196	195
Thu Oct 07 16:50:00 2021	1633596600	0	196	196	195
Thu Oct 07 16:50:00 2021	1633596600	0	196	196	195
Thu Oct 07 16:50:01 2021	1633596601	0	196	196	195
Thu Oct 07 16:50:00 2021	1633596600	0	196	196	196
Thu Oct 07 16:50:02 2021	1633596602	0	196	196	196
Thu Oct 07 16:50:01 2021	1633596601	0	196	196	196
Thu Oct 07 16:50:02 2021	1633596602	0	196	196	196
Thu Oct 07 16:50:02 2021	1633596602	0	196	196	196
Thu Oct 07 16:50:01 2021	1633596601	0	196	196	196
Thu Oct 07 16:50:02 2021	1633596602	0	196	196	196
Thu Oct 07 16:50:02 2021	1633596602	0	196	196	196
Thu Oct 07 16:50:01 2021	1633596601	0	196	196	196
Thu Oct 07 16:50:01 2021	1633596601	0	197	197	196
Thu Oct 07 16:50:01 2021	1633596601	0	197	197	196
Thu Oct 07 16:50:03 2021	1633596603	0	197	197	196
Thu Oct 07 16:50:00 2021	1633596600	0	197	197	196
Thu Oct 07 16:50:02 2021	1633596602	0	197	197	196
Thu Oct 07 16:50:00 2021	1633596600	1	196	197	196
Thu Oct 07 16:50:00 2021	1633596600	1	196	197	195
Thu Oct 07 16:50:02 2021	1633596602	0	197	197	196
Thu Oct 07 16:50:02 2021	1633596602	0	197	197	197
Thu Oct 07 16:50:00 2021	1633596600	1	196	197	196
Thu Oct 07 16:50:01 2021	1633596601	0	197	198	197
Thu Oct 07 16:50:02 2021	1633596602	0	198	198	197
Thu Oct 07 16:50:02 2021	1633596602	0	198	198	197
Thu Oct 07 16:50:01 2021	1633596601	0	198	198	197
Thu Oct 07 16:50:01 2021	1633596601	0	198	198	198
Thu Oct 07 16:50:01 2021	1633596601	0	198	198	198
Thu Oct 07 16:50:02 2021	1633596602	0	198	198	198
Thu Oct 07 16:50:03 2021	1633596603	0	198	198	198
Thu Oct 07 16:50:02 2021	1633596602	0	198	199	198
Thu Oct 07 16:50:01 2021	1633596601	0	199	199	198
Thu Oct 07 16:50:01 2021	1633596601	0	199	199	197
Thu Oct 07 16:50:01 2021	1633596601	0	199	199	198
Thu Oct 07 16:50:00 2021	1633596600	1	199	199	198
Thu Oct 07 16:50:00 2021	1633596600	0	199	199	199
Thu Oct 07 16:50:00 2021	1633596600	1	199	199	199
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	199
Thu Oct 07 16:50:00 2021	1633596600	1	199	200	198
Thu Oct 07 16:50:00 2021	1633596600	0	200	200	199
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	200
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	200
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	200
Thu Oct 07 16:50:01 2021	1633596601	0	200	200	200
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	200
Thu Oct 07 16:50:02 2021	1633596602	0	200	200	200
Thu Oct 07 16:50:00 2021	1633596600	0	200	200	200
Thu Oct 07 16:50:02 2021	1633596602	0	201	201	201
Thu Oct 07 16:50:00 2021	1633596600	0	201	201	201
Thu Oct 07 16:50:00 2021	1633596600	1	200	201	199
Thu Oct 07 16:50:02 2021	1633596602	0	201	201	200
Thu Oct 07 16:50:02 2021	1633596602	0	201	201	200
Thu Oct 07 16:50:00 2021	1633596600	1	200	201	199
Thu Oct 07 16:50:02 2021	1633596602	0	201	201	201
Thu Oct 07 16:50:00 2021	1633596600	1	200	201	199
Thu Oct 07 16:50:01 2021	1633596601	0	201	201	201
Thu Oct 07 16:50:00 2021	1633596600	0	202	202	201
Thu Oct 07 16:50:00 2021	1633596600	1	200	202	200
Thu Oct 07 16:50:01 2021	1633596601	0	202	202	200
Thu Oct 07 16:50:00 2021	1633596600	1	201	202	200
Thu Oct 07 16:50:00 2021	1633596600	0	202	202	202
Thu Oct 07 16:50:01 2021	1633596601	0	202	202	202
Thu Oct 07 16:50:00 2021	1633596600	1	202	203	201
Thu Oct 07 16:50:01 2021	1633596601	0	203	203	202
Thu Oct 07 16:50:02 2021	1633596602	0	203	203	202
Thu Oct 07 16:50:02 2021	1633596602	0	203	203	202
Thu Oct 07 16:50:00 2021	1633596600	0	203	203	203
Thu Oct 07 16:50:00 2021	1633596600	0	203	203	203
Thu Oct 07 16:50:00 2021	1633596600	1	202	203	202
Thu Oct 07 16:50:01 2021	1633596601	0	203	203	203
Thu Oct 07 16:50:03 2021	1633596603	0	204	204	204
Thu Oct 07 16:50:03 2021	1633596603	0	204	204	204
Thu Oct 07 16:50:02 2021	1633596602	0	204	204	204
Thu Oct 07 16:50:01 2021	1633596601	0	204	204	204
Thu Oct 07 16:50:00 2021	1633596600	0	205	205	204
Thu Oct 07 16:50:02 2021	1633596602	0	205	205	204
Thu Oct 07 16:50:00 2021	1633596600	0	205	205	204
Thu Oct 07 16:50:00 2021	1633596600	0	205	205	204
Thu Oct 07 16:50:01 2021	1633596601	0	205	205	204
Thu Oct 07 16:50:00 2021	1633596600	1	204	205	204
Thu Oct 07 16:50:02 2021	1633596602	0	206	206	205
Thu Oct 07 16:50:01 2021	1633596601	0	206	206	206
Thu Oct 07 16:50:02 2021	1633596602	0	206	206	205
Thu Oct 07 16:50:02 2021	1633596602	0	207	207	206
Thu Oct 07 16:50:03 2021	1633596603	0	207	207	206
Thu Oct 07 16:50:01 2021	1633596601	0	207	207	207
Thu Oct 07 16:50:01 2021	1633596601	0	208	208	207
Thu Oct 07 16:50:02 2021	1633596602	0	208	208	207
Thu Oct 07 16:50:01 2021	1633596601	0	208	208	208
Thu Oct 07 16:50:02 2021	1633596602	0	208	208	207
Thu Oct 07 16:50:01 2021	1633596601	0	208	208	208
Thu Oct 07 16:50:00 2021	1633596600	0	209	209	208
Thu Oct 07 16:50:02 2021	1633596602	0	209	209	208
Thu Oct 07 16:50:00 2021	1633596600	0	209	209	209
Thu Oct 07 16:50:01 2021	1633596601	0	209	209	209
Thu Oct 07 16:50:02 2021	1633596602	0	210	210	209
Thu Oct 07 16:50:02 2021	1633596602	0	210	210	209
Thu Oct 07 16:50:00 2021	1633596600	1	209	210	209
Thu Oct 07 16:50:00 2021	1633596600	0	210	210	210
Thu Oct 07 16:50:02 2021	1633596602	0	210	210	210
Thu Oct 07 16:50:02 2021	1633596602	0	211	211	211
Thu Oct 07 16:50:01 2021	1633596601	0	211	211	211
Thu Oct 07 16:50:01 2021	1633596601	0	211	211	210
Thu Oct 07 16:50:01 2021	1633596601	0	211	211	211
Thu Oct 07 16:50:00 2021	1633596600	1	211	211	210
Thu Oct 07 16:50:00 2021	1633596600	1	211	212	210
Thu Oct 07 16:50:01 2021	1633596601	0	212	212	212
Thu Oct 07 16:50:02 2021	1633596602	0	212	212	212
Thu Oct 07 16:50:03 2021	1633596603	0	212	212	212
Thu Oct 07 16:50:03 2021	1633596603	0	212	212	212
Thu Oct 07 16:50:02 2021	1633596602	0	212	213	212
Thu Oct 07 16:50:02 2021	1633596602	0	212	213	212
Thu Oct 07 16:50:02 2021	1633596602	0	213	213	213
Thu Oct 07 16:50:02 2021	1633596602	0	213	213	213
Thu Oct 07 16:50:02 2021	1633596602	0	213	213	213
Thu Oct 07 16:50:01 2021	1633596601	0	214	214	214
Thu Oct 07 16:50:01 2021	1633596601	0	214	214	214
Thu Oct 07 16:50:00 2021	1633596600	0	214	214	214
Thu Oct 07 16:50:00 2021	1633596600	0	215	215	214
Thu Oct 07 16:50:01 2021	1633596601	0	215	215	215
Thu Oct 07 16:50:01 2021	1633596601	0	215	215	214
Thu Oct 07 16:50:00 2021	1633596600	1	215	215	214
Thu Oct 07 16:50:00 2021	1633596600	1	214	215	212
Thu Oct 07 16:50:01 2021	1633596601	0	215	215	215
Thu Oct 07 16:50:02 2021	1633596602	0	216	216	216
Thu Oct 07 16:50:01 2021	1633596601	0	216	216	216
Thu Oct 07 16:50:02 2021	1633596602	0	216	216	216
Thu Oct 07 16:50:00 2021	1633596600	1	215	216	212
Thu Oct 07 16:50:02 2021	1633596602	0	216	216	216
Thu Oct 07 16:50:02 2021	1633596602	0	217	217	216
Thu Oct 07 16:50:01 2021	1633596601	0	218	218	217
Thu Oct 07 16:50:00 2021	1633596600	0	218	218	217
Thu Oct 07 16:50:03 2021	1633596603	0	219	219	218
Thu Oct 07 16:50:00 2021	1633596600	0	219	219	218
Thu Oct 07 16:50:00 2021	1633596600	1	218	219	218
Thu Oct 07 16:50:00 2021	1633596600	1	218	219	218
Thu Oct 07 16:50:02 2021	1633596602	0	219	219	210
Thu Oct 07 16:50:00 2021	1633596600	1	219	220	218
Thu Oct 07 16:50:01 2021	1633596601	0	220	220	220
Thu Oct 07 16:50:00 2021	1633596600	1	220	220	219
Thu Oct 07 16:50:03 2021	1633596603	0	221	221	221
Thu Oct 07 16:50:00 2021	1633596600	1	221	221	220
Thu Oct 07 16:50:02 2021	1633596602	0	223	223	223
Thu Oct 07 16:50:00 2021	1633596600	0	223	223	223
Thu Oct 07 16:50:02 2021	1633596602	0	223	223	223
Thu Oct 07 16:50:01 2021	1633596601	0	224	224	224
Thu Oct 07 16:50:02 2021	1633596602	0	224	224	224
Thu Oct 07 16:50:01 2021	1633596601	0	224	224	222
Thu Oct 07 16:50:02 2021	1633596602	0	224	224	223
Thu Oct 07 16:50:01 2021	1633596601	0	226	226	226
Thu Oct 07 16:50:00 2021	1633596600	1	225	226	225
Thu Oct 07 16:50:01 2021	1633596601	0	226	226	226
Thu Oct 07 16:50:01 2021	1633596601	0	226	227	226
Thu Oct 07 16:50:00 2021	1633596600	0	228	228	228
Thu Oct 07 16:50:02 2021	1633596602	0	228	228	227
Thu Oct 07 16:50:03 2021	1633596603	0	228	229	228
Thu Oct 07 16:50:01 2021	1633596601	0	230	230	230
Thu Oct 07 16:50:03 2021	1633596603	0	231	231	230
Thu Oct 07 16:50:00 2021	1633596600	0	232	232	231
Thu Oct 07 16:50:02 2021	1633596602	0	233	233	233
Thu Oct 07 16:50:02 2021	1633596602	0	233	233	232
Thu Oct 07 16:50:02 2021	1633596602	0	235	235	232
Thu Oct 07 16:50:00 2021	1633596600	0	236	236	235
Thu Oct 07 16:50:00 2021	1633596600	0	237	237	237
Thu Oct 07 16:50:01 2021	1633596601	0	238	238	238
Thu Oct 07 16:50:01 2021	1633596601	0	238	238	238
Thu Oct 07 16:50:00 2021	1633596600	0	239	239	238
Thu Oct 07 16:50:01 2021	1633596601	0	242	242	242
Thu Oct 07 16:50:00 2021	1633596600	0	244	244	243
Thu Oct 07 16:50:00 2021	1633596600	1	249	250	249
Thu Oct 07 16:50:01 2021	1633596601	0	260	260	259
